user_id,item_list
5168,5143 8638 2301 12469 8414 9461 16530 7581 1212 8853 
5169,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5170,13055 8795 1143 6021 4596 8382 1262 11223 3020 8664 
5171,8570 8564 8569 12194 8565 10297 9727 6964 3835 10287 
5172,7581 9477 8666 10227 2301 9476 5142 11733 8635 3805 
5173,5113 4771 5112 6289 5192 14847 5044 15443 10466 7310 
5174,5143 8666 8638 6289 4844 5113 7581 4687 5562 197 
5175,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5176,8519 8508 9111 8515 8516 10227 8186 7134 7139 17346 
5177,5113 3805 4702 3529 5561 8982 3572 4712 5297 3654 
5178,15102 15099 15100 3565 4357 3572 7581 6526 4346 8414 
5179,4703 4704 5274 5297 8506 5113 4844 8523 8257 7581 
5180,8666 5455 14353 9334 7672 4242 8668 3611 18185 3571 
5181,3805 5561 3565 3572 145 10466 4983 4844 2301 724 
5182,3876 15119 15120 5897 15100 8414 12469 15101 15114 10227 
5184,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5185,197 189 192 12469 9302 15119 8638 10067 5895 10227 
5186,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5187,5508 5561 6404 10227 3805 5113 1212 8982 10466 7581 
5188,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5189,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5190,4034 3922 4035 9224 9227 4028 4192 6948 13918 6292 
5191,4844 5113 6018 10227 8635 6289 12469 8638 15119 7581 
5192,3565 8666 12469 8982 3901 3593 3572 7581 10227 2301 
5193,10466 4018 6292 5113 6793 4844 6404 10227 8445 8638 
5194,3565 3566 5562 5508 8666 8638 8526 7581 10466 197 
5195,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5196,6793 10466 6796 4627 6510 6888 5260 5610 3561 4209 
5197,9143 8500 8475 9144 10077 11677 9149 11303 9272 10108 
5198,2301 18096 5142 4762 5113 8483 5128 8638 4010 5112 
5200,18070 4844 18065 18063 5113 18062 10227 6018 4967 8635 
5201,5190 4034 5192 5297 5191 3922 4361 5294 8483 4629 
5202,127 3572 5940 3565 17342 4361 187 4755 10067 3999 
5203,4658 189 187 194 8666 4724 11734 8982 15892 7581 
5204,15114 12469 10163 9303 6404 9461 6530 4844 8414 8638 
5205,16659 15892 7181 7172 6420 6091 725 724 4597 13845 
5206,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5207,197 189 194 192 5297 10227 5560 7310 4657 17955 
5208,4657 15119 12469 15120 4634 3568 10067 3569 4658 15114 
5209,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5210,15222 15223 7496 7493 7657 7661 7659 7495 3655 12172 
5211,5645 5113 10466 17955 7662 8483 5673 6292 7659 7310 
5212,4795 9448 5455 6530 8526 15118 15101 4768 15099 7711 
5213,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5215,2301 4779 5143 8164 7479 8165 8162 1023 10067 5147 
5216,16222 5488 5387 18332 3406 4294 4882 4862 10343 4289 
5217,15101 12469 15100 15102 16661 8666 7581 6526 15119 3572 
5218,8666 7581 2725 8667 10227 8638 12469 10067 8445 8526 
5219,5176 16096 5174 4627 16104 4777 6880 16099 3971 16103 
5220,7662 7659 7657 14251 3626 11998 9758 9227 5926 3627 
5221,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5222,10227 6292 10466 7606 4844 7310 10914 8638 5113 6404 
5223,5297 5678 15556 9855 4101 5079 3901 7640 11222 17782 
5224,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5225,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5226,3895 9143 6182 4300 16504 452 17819 13739 13972 15467 
5227,11734 739 735 737 15908 738 1212 5516 9048 3834 
5228,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5229,18233 18236 18235 18234 18238 18299 18150 5645 4722 10466 
5230,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5231,4687 5508 4748 10227 5561 4693 4696 3805 5044 12469 
5232,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5233,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5235,187 189 3565 3572 4691 192 194 10067 5562 4124 
5236,4361 3922 17558 4691 16224 4194 4693 16225 4124 4696 
5239,16224 4124 4361 17559 11222 3407 8414 189 12469 5143 
5240,4705 10141 6289 7310 3807 14847 9224 3898 5113 10142 
5241,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5242,4687 3529 4724 3531 5113 7657 4693 7661 3572 6289 
5243,10067 197 5297 8445 8565 4346 7581 8638 4844 8666 
5244,189 197 194 187 12469 15119 10067 4657 17597 8666 
5245,5508 5562 127 8915 9093 724 16794 187 1212 10466 
5246,3565 10068 4703 3566 197 7581 8638 4704 8982 4687 
5247,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5248,9199 9202 9201 197 192 194 3529 12469 187 9448 
5249,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5250,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5251,18062 9461 5562 5192 12469 6530 197 1212 5508 8414 
5252,4410 16210 12720 6344 3572 3565 4714 10138 9014 6159 
5253,5611 4069 10141 4013 5610 14883 17752 15892 8506 10466 
5254,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5255,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5256,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5257,2301 3516 5277 4995 4967 4783 5261 5147 7584 5143 
5258,15908 737 15907 11733 11734 735 11309 736 9115 7657 
5259,9448 6530 15101 15118 8526 15099 8667 15116 6526 3877 
5260,4976 12357 12358 4977 5700 15892 7581 3827 3805 5508 
5261,7662 6201 7885 7659 7887 8505 7884 10227 3572 3565 
5262,7335 7334 4361 12594 4035 4190 7323 9236 2467 7332 
5263,15119 15114 4019 4691 5645 4687 5113 4844 6404 10466 
5264,4193 17735 17733 4123 9229 17730 4124 4619 7329 8747 
5266,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5267,6289 13672 11575 13671 8854 6334 10003 14852 9337 7773 
5268,197 192 5562 3805 17955 1212 5297 10067 8481 5113 
5270,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5273,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5274,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5275,6526 7687 5508 3565 3572 8982 12194 9014 4634 7662 
5276,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5278,4361 7584 4432 5561 4755 5156 724 5460 4795 3897 
5279,14441 4200 16351 13241 11857 11147 11133 2900 5731 14617 
5280,16464 10232 1237 7657 15637 16462 6807 431 15713 437 
5281,3565 3572 3593 8982 9446 7581 3541 8404 8414 3568 
5282,11220 11218 7304 15892 5187 5147 4634 9103 5455 7172 
5283,7883 7884 8552 7887 7888 950 5457 6648 16105 9939 
5284,5529 10152 3968 2002 17870 16377 5700 4346 16220 6555 
5286,143 141 131 17596 6228 140 10579 9103 15200 5736 
5287,189 4657 194 187 4658 2301 7581 7495 3572 8666 
5288,8164 8165 11535 8381 8389 12516 4482 5013 1193 7203 
5289,5281 1212 5280 6289 2301 8666 4762 5589 3252 5590 
5290,10068 7495 7493 9475 8666 197 8523 3806 9477 2301 
5291,12469 10227 4844 5142 15119 8638 7437 4657 8668 6292 
5292,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5293,15119 18153 15114 6404 9475 6289 18157 10227 10466 8481 
5294,6289 7172 6798 13577 554 8455 8204 8426 553 8483 
5295,189 11734 7496 187 4193 3572 192 3565 5113 7581 
5296,4658 8666 4728 8186 18158 18168 4691 8638 7310 4693 
5297,4703 4723 4704 4747 10466 8257 5044 6292 5114 2301 
5298,4657 4634 5562 11734 8638 5508 8666 5142 7581 1212 
5299,4691 5113 4844 5562 4693 6289 8481 4057 8638 4696 
5300,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5301,5562 5113 8982 3805 3572 10466 4361 5297 8638 14847 
5302,7581 9126 8414 8668 1212 9475 8445 15119 9461 6526 
5303,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5304,5562 3565 189 3566 8638 192 187 3805 5142 194 
5305,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5306,15119 3105 15114 6404 9461 6289 7310 4844 197 10227 
5307,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5308,6229 6776 5921 8526 12469 3565 6289 6780 5922 6798 
5309,8414 8666 9461 10914 6526 7581 9448 15101 15119 15100 
5310,4657 4658 2301 8666 5143 13208 6639 4728 3568 1212 
5312,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5313,9303 6018 8565 5918 7581 10067 8638 5921 5276 10227 
5314,4657 4634 5297 18158 18146 18143 5113 18150 10466 18153 
5315,13387 7611 8150 4568 10464 4470 18186 9071 4714 7581 
5316,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5317,7197 8417 5113 5593 4458 8843 3629 10830 9031 4289 
5319,4705 4723 4724 17955 16176 6545 16179 2301 4778 4731 
5320,192 187 194 12469 7581 3565 3572 2301 8666 8982 
5321,3568 5297 2301 6530 3572 8481 8666 10466 5113 4783 
5322,17835 5537 5695 5113 5677 15114 7192 10068 5681 15119 
5323,192 187 194 3565 6526 7581 3572 9302 12469 8414 
5324,192 187 194 2301 7581 10227 4703 3572 4691 8666 
5325,2103 6289 3897 11222 3996 1209 10807 7602 5611 3731 
5326,4128 647 4214 6289 5710 17835 5838 10230 15688 9938 
5327,9303 5297 7581 15892 17955 12469 4844 3572 5296 8638 
5328,192 187 5918 5113 6201 5645 17955 6289 7310 10067 
5329,10068 5297 3105 8638 187 8564 7310 4762 3654 197 
5330,10807 18137 3561 18136 4482 3631 348 7624 14031 3622 
5332,5113 10227 6289 3572 8638 10466 8982 8666 3565 8635 
5333,739 735 15908 737 736 738 13838 13837 3531 6985 
5334,5012 32 7659 7662 7657 5700 8666 197 8445 7496 
5335,13949 6292 8481 10466 4844 10227 4309 7310 5113 8638 
5336,3105 10141 14865 14847 10466 14864 14879 6014 5112 3074 
5337,5190 2301 8638 5128 3806 4771 4762 197 5147 7581 
5338,4194 4123 4193 762 16506 16532 4657 17559 2301 16534 
5339,5143 4762 7642 2301 1023 5144 5135 4785 7496 7348 
5340,4983 4985 5113 8483 10466 8841 5297 5645 3509 6289 
5341,17752 7581 4844 8445 16659 5143 6404 1212 2301 10067 
5342,5297 845 5294 8483 5301 5115 15132 15148 16306 12852 
5343,10067 4280 197 8638 7581 6404 5044 8445 5297 187 
5344,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5345,5645 10466 7310 6292 5113 6289 17955 189 5297 4279 
5346,5190 9475 12257 5192 5191 3572 8414 3565 12259 7581 
5347,8858 8857 8853 8856 3845 5073 8855 3844 8380 17585 
5348,15120 15227 15114 15228 5297 16292 5118 8483 10466 8638 
5349,4702 4704 13297 4691 13325 9461 4687 3514 4708 7354 
5350,5135 5143 8666 1023 5142 8638 10067 4762 4634 5562 
5351,4279 8666 1212 5143 8638 1023 6404 3105 8635 7581 
5352,3531 5645 8483 17955 8445 5113 4687 4691 4844 8481 
5353,3805 5561 10466 14847 12469 9477 9302 2301 7581 8982 
5354,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5355,9475 3569 9126 9477 3572 10227 7581 6530 4844 9476 
5356,735 739 15908 737 736 738 13838 13837 4844 5700 
5357,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5358,6888 6889 17600 3081 6736 7823 7368 8314 6866 3604 
5359,5113 8483 6292 14617 7310 8481 6404 4844 8638 5645 
5361,7581 17841 4844 3654 3842 7496 7493 5742 4266 4487 
5362,17750 17748 7581 8982 3572 14251 8445 2301 1212 4762 
5363,10227 18168 8638 5645 10466 197 11733 4844 739 11734 
5364,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5365,6745 4937 4968 6763 6135 5815 4152 8166 8806 3510 
5366,16293 7335 4361 7334 3898 3807 4034 17558 4365 5560 
5367,5434 5586 6990 8841 15806 6205 9938 7330 12701 12357 
5368,15664 10019 9175 5368 6417 10115 5629 7792 9926 6007 
5369,6289 8481 11191 9712 5113 10466 8635 7172 187 15119 
5370,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5371,10167 3568 2301 15119 8564 3897 6530 8565 11833 3564 
5372,3105 8638 9260 14315 15892 8483 6292 5297 4057 9262 
5373,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5374,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5375,5189 5191 7883 8666 2301 3572 5143 9461 5113 10227 
5377,9303 17955 5296 5645 5650 5044 14847 6780 2084 9930 
5378,5562 3805 126 5508 5113 7704 7581 8638 6404 3806 
5379,13081 1321 13319 3610 1554 1555 13158 7882 14082 12847 
5380,4527 4528 5881 621 5752 619 3842 5741 5737 7495 
5381,3898 3922 4925 9224 9844 12188 4365 4034 4035 10466 
5382,5508 5561 3805 7651 724 8982 3572 2301 10466 12469 
5383,5508 5561 3805 7651 724 8982 2301 10466 12469 3572 
5384,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5386,15120 197 15114 8306 192 194 187 7581 8638 12469 
5387,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5388,5695 5275 187 10466 4280 4691 5926 8381 9461 3541 
5389,5142 2301 5128 4762 8638 7352 5147 5113 4410 5192 
5391,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5392,2301 1212 7581 10227 5143 6289 5113 8666 4844 14847 
5393,12258 7581 10067 2301 5176 5143 4844 1212 10227 3565 
5394,17951 17955 17957 16281 4713 8526 7662 6798 16661 9002 
5395,5562 6289 11733 3805 4844 10466 7581 7706 10067 5113 
5396,7437 5897 6292 8635 6289 4024 3572 192 15120 9302 
5397,8445 4844 8666 8638 7581 8635 6289 8526 14281 1212 
5398,7495 7493 12469 7581 8666 10227 6526 3565 3842 8982 
5399,4658 197 192 194 7581 187 3922 4034 4361 8309 
5400,3572 3566 7496 7493 3568 4844 10466 12469 8982 4691 
5401,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5402,6886 8157 8156 5294 6289 8481 5834 192 10142 4844 
5403,10141 8638 3105 15892 6289 5297 8483 7310 4844 14315 
5404,1023 4785 9048 5142 7687 4779 14846 8526 7496 8414 
5407,5137 5147 5128 5135 5133 5144 16129 1502 17955 15390 
5408,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5409,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5410,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5411,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5412,12357 12469 6526 7581 8666 9446 3565 8008 8982 3572 
5413,2506 2507 16219 2290 4357 8184 2752 16211 16179 16175 
5414,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5415,3529 4702 5189 5191 3533 5206 4703 5723 2301 7581 
5416,4634 4658 15398 12257 16176 4728 12259 8666 5143 16179 
5417,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5418,4778 4751 18330 17321 1664 7668 4595 5058 4269 4566 
5419,16137 13269 12194 13139 16200 4446 9655 4284 16578 16659 
5421,5113 8638 11905 6404 11892 7581 8635 10227 4279 4747 
5422,5645 4197 4201 4193 4123 6526 197 8526 4687 5897 
5423,10067 4691 9229 16137 9002 7493 3922 4034 4365 5275 
5424,5297 15892 3827 15908 11734 197 189 3805 5044 11733 
5425,15800 2505 5562 11191 4279 6530 8638 7581 1415 5113 
5426,2290 15119 15120 4280 5897 17340 4279 5895 6530 4410 
5427,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5428,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5429,10784 11239 6714 6713 17964 6706 9263 10570 6700 8393 
5431,14956 8349 9375 3168 3065 15184 15220 8672 12761 4299 
5432,9956 8257 13918 16292 17747 1944 8259 15708 4737 4420 
5433,724 5745 13849 6168 5737 3531 3834 3654 5120 3641 
5434,2301 5143 4783 4762 5147 7584 4454 4785 10011 4900 
5435,6202 8524 7248 8747 18212 4708 5361 7581 6228 7580 
5436,10960 8526 7581 5112 15892 3827 5297 7310 3565 3898 
5437,197 194 12469 10227 187 6404 4844 1212 3879 8666 
5438,18096 18098 18097 18100 18101 18092 18094 379 18093 382 
5439,6404 4410 7581 2301 6289 5113 10227 4844 14847 197 
5440,4035 3922 4361 8481 10466 5297 6289 5112 8186 9224 
5441,12413 1975 735 9951 15423 14892 214 12846 14394 5017 
5442,3565 197 3566 192 194 187 8638 7581 2301 5142 
5443,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5444,3119 14876 14582 16142 16143 5936 920 15350 3105 14867 
5445,197 7581 3565 3572 2301 4844 9303 9461 5297 8526 
5446,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5447,4410 8150 17558 5897 16210 4123 12720 6344 4191 14249 
5448,7496 521 144 7493 16186 6271 3842 4010 3654 3655 
5449,6201 6207 6203 6200 7589 6404 4844 3572 3565 6209 
5450,3922 5297 4361 15892 5114 4034 3611 8526 8583 6778 
5451,9448 6526 15116 13202 9446 686 5523 12030 5099 16496 
5452,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5453,10238 9939 9938 6414 15752 3921 13261 10682 11288 15408 
5454,4634 4658 8666 9461 8414 15099 7581 6526 15101 15100 
5455,7496 7493 6156 4010 3842 3654 3655 7909 5752 5142 
5456,5191 5189 2301 5142 5562 5190 5128 8638 4762 5147 
5457,8309 17752 10067 17750 10068 12469 7581 4657 7199 10227 
5458,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5459,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5460,15119 15120 6404 10227 6289 5113 12469 8638 8635 197 
5461,4280 4361 3898 17558 4034 475 16224 4035 9224 5593 
5462,3565 4658 8982 197 12469 5562 9199 187 8638 192 
5463,735 739 11733 11734 736 3827 5700 15908 10813 6228 
5464,4361 7326 3922 7325 7335 17868 7336 17558 7703 17866 
5465,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5466,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5467,189 197 194 187 4691 4687 15892 5297 1212 5044 
5468,6793 5650 4844 6404 5113 6289 6794 8481 4057 5645 
5469,7657 7661 7659 3555 5672 6660 5673 8984 6545 6510 
5470,4657 189 4658 197 194 187 8666 10227 16186 7455 
5471,12469 15099 15101 5142 15102 7581 5147 8638 3572 6526 
5472,15119 15114 4713 4708 4711 9461 4827 6530 15099 12469 
5473,10562 10564 12400 9124 17767 10567 9940 5199 10077 3721 
5474,2301 5142 9477 8638 8666 10227 7581 5147 11733 197 
5475,17559 4361 14847 4034 3898 17750 9224 4365 17748 8186 
5476,6692 5697 6061 13172 7606 6505 6342 10009 2646 1498 
5478,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5479,3922 4361 17559 16182 16224 8186 7699 6289 4193 17735 
5480,20 2952 2953 2949 23 22 10428 33 7332 1245 
5481,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5482,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5483,8666 197 194 8445 7581 5297 10227 4748 5645 4844 
5485,5190 5192 12469 8666 5191 8445 15119 3593 4778 194 
5486,4082 5297 16178 8483 16179 5700 3806 10466 2301 5294 
5487,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5489,4123 4361 4034 17559 4035 17735 16224 3922 7703 17732 
5490,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5491,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5492,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5493,15800 4629 4691 6289 4693 5562 739 11734 8481 11733 
5494,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5497,7496 7493 3655 7704 3842 7495 5736 5562 3834 8854 
5499,16906 17788 7252 3842 17862 8854 13426 13419 16878 18301 
5500,4696 9461 4693 7579 4695 4279 6176 16689 4169 6552 
5501,9206 9204 9202 9201 7581 8638 12469 10227 3572 8666 
5502,12152 8629 12066 6207 4713 4803 11769 13020 5612 10406 
5503,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5504,725 2301 15101 15100 7581 10227 15102 5562 5143 12469 
5505,5645 10227 5296 187 15892 17955 9224 8483 5294 14847 
5506,5190 5508 5562 5192 5191 3105 1212 126 7581 10466 
5507,8347 4984 4985 3654 5736 3842 7495 3514 5294 7496 
5508,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5509,5127 18201 4687 5192 5128 5142 7706 5191 5139 7661 
5510,3565 3572 197 192 194 521 187 14617 5142 2301 
5512,15892 5322 16220 14847 4627 4346 4967 4976 4561 8506 
5513,11214 8564 6018 7584 724 13297 8259 7642 16303 5196 
5514,3572 5562 8982 7581 12469 5606 6526 3806 3593 5508 
5515,15458 9461 9948 6458 4446 2616 8506 6368 6159 2584 
5516,4984 12998 645 4985 15892 5645 2301 10559 5113 6375 
5517,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5518,8534 3806 4357 15892 10067 17955 5005 12469 197 8982 
5519,2301 8638 5128 5147 4762 1212 7581 5113 10466 4634 
5521,15299 6734 10564 17567 5593 14981 4757 18267 5712 3948 
5522,8306 8308 10227 8565 6292 5455 4844 10067 8638 10466 
5523,7495 4702 4703 3654 3842 4010 3565 3572 9461 197 
5524,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5525,5113 3898 4279 5645 8638 4034 10466 7310 8186 6292 
5526,197 192 4724 194 187 379 11734 18100 2301 8982 
5527,8309 8308 4657 11191 10067 7581 4634 15119 12469 9461 
5529,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5530,5663 5297 7310 4458 14847 3074 8627 17732 15291 5472 
5531,5142 12209 2301 6526 5623 3590 7687 5508 3589 16256 
5532,8638 5113 8666 11733 3572 4844 1023 5191 5562 3565 
5534,7495 7493 5190 5192 16659 3842 3655 5191 5143 12469 
5536,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5537,6201 4357 6203 6207 17558 4359 5297 4361 3922 17955 
5538,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5539,6793 10820 9992 10466 4627 9655 3806 6292 4693 6796 
5540,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5541,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5542,5143 2301 4762 1212 8638 7581 1023 5135 7495 5144 
5543,3565 9446 3591 7887 8158 5533 3575 3792 4090 9452 
5544,3806 6943 5054 3816 11960 6911 15705 1891 16188 6342 
5545,17034 17730 8040 13148 4651 2775 13325 17732 12321 6018 
5547,11733 4702 4747 10067 12469 9302 5044 4703 7581 3565 
5548,11300 6432 11301 3746 3689 10297 7662 4151 8569 15102 
5549,5006 5645 10466 7310 6292 5008 5113 4346 6289 17955 
5550,4748 5044 5560 4629 6943 3635 5554 1558 5223 3565 
5551,4630 3806 6943 5560 3805 5044 4747 5465 6035 4748 
5552,3898 4034 4361 4035 4033 9224 17558 4365 17559 9228 
5553,4748 5044 5560 4629 5554 5223 4404 4844 10227 7651 
5554,7437 7493 12258 10237 7496 3565 4024 6292 5297 192 
5555,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5556,15101 15099 12469 10466 10227 6798 6404 7581 8666 5113 
5557,10227 6404 6289 5113 8724 8638 8982 5562 8635 8666 
5558,5562 5895 197 15119 3805 5896 7581 2301 17750 11191 
5559,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5560,4983 4984 12194 14560 14702 17785 17493 14218 1493 1484 
5561,3565 2301 3572 12469 3529 8414 3531 10227 6526 4013 
5563,9303 7581 12469 4844 3572 8638 3565 7602 9199 9035 
5564,4634 4728 7584 7581 8666 1212 4361 10067 9461 3897 
5565,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5566,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5567,5508 5561 5044 4629 3805 3807 724 6404 8982 2301 
5568,9476 9477 15030 5143 8666 2301 15031 4124 4658 7584 
5569,5143 9126 9475 2301 1212 3643 8666 1725 4762 8638 
5570,7496 7495 5561 5508 3805 3842 3655 4010 5736 17955 
5571,3566 15101 7581 15102 12469 3593 6526 8414 9446 5562 
5572,8982 4844 3509 7385 5538 8526 15908 8891 8401 5957 
5573,15030 9461 8414 6289 8666 6404 5562 7581 15101 8635 
5574,6289 5113 8481 6404 7310 10466 5562 9224 4844 5112 
5575,5645 15892 8481 17349 5296 6289 5112 7310 9224 14847 
5576,5190 5192 5191 4755 9461 4795 5897 7496 9655 2103 
5577,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5578,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5579,10067 15706 16592 197 5275 5560 17752 7192 8564 10660 
5580,5508 5561 10466 3805 6404 5204 4844 6292 10227 5114 
5581,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5582,9199 9203 9201 4279 9204 12469 9448 7602 9446 3877 
5583,6798 10466 7581 5645 10227 6289 6799 5113 4844 2301 
5584,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5585,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5587,9709 15119 15120 10068 15114 8534 9206 4812 5827 9191 
5588,10068 5921 16376 2301 9115 197 5922 8638 5920 4346 
5589,4657 4658 189 187 192 8635 194 6404 10227 8666 
5591,8445 4844 8666 8526 8638 7581 8635 4967 6289 1023 
5592,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5593,5120 10067 5296 7172 8483 9103 6812 5297 6167 5143 
5594,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5595,8909 8905 10154 18349 8864 9300 15103 11221 9627 5084 
5596,8666 10227 7581 12469 8638 5142 7310 5562 2301 189 
5597,4658 3565 10068 5192 8666 3566 7581 5191 8638 10227 
5598,10466 10227 6289 2301 8481 3565 14847 4844 6404 7581 
5599,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5600,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5601,5653 14628 5044 11920 8523 8508 11293 8506 5656 13298 
5602,8308 8309 10227 10067 12469 7581 5708 3572 3565 3566 
5604,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5605,14515 18304 18303 14522 16584 797 13451 16275 18017 15284 
5606,6289 16659 10466 7310 6404 5562 4844 4691 4361 8481 
5607,10466 7310 8724 10141 10055 8483 6793 8666 4209 3611 
5611,4279 8179 7581 1212 8635 6404 8666 10227 6018 9461 
5612,3565 3566 9302 7581 4748 8638 8982 8666 12469 10067 
5613,3565 10067 194 187 192 3566 8306 7581 8526 8666 
5614,6135 3858 3655 5610 7876 514 513 704 8899 7331 
5615,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
5616,4309 4361 3922 1105 4034 9228 6943 9224 13842 10830 
5617,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5619,10914 5508 9039 9046 6520 5882 3593 3654 727 9048 
5620,6793 10466 5297 9228 5113 8481 17870 4357 4346 4359 
5621,12469 8666 6526 7581 3565 8982 9446 3572 8008 15119 
5622,8638 13836 6309 5562 4687 10880 14883 4691 3572 15043 
5623,4702 4704 8835 7606 4691 12469 7254 9461 4687 9126 
5624,12705 7259 6228 3190 1832 3192 9043 8389 18299 18167 
5625,3566 3593 8982 7581 8984 7592 8414 8638 8526 12469 
5626,4634 4658 144 5113 7581 8666 8638 9263 4728 9260 
5627,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
5628,3554 6629 3561 17707 3555 5365 6019 17661 6229 7603 
